Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
BEHAVIORAL SCIENCES,94,817,66,94.68085106382979,1.0068021276595747,8.691489361702128,51.5241085106383,0.8596808510638299,0.89042777868606
OTORHINOLARYNGOLOGY,93,687,67,91.39784946236558,1.2536698924731182,7.387096774193548,54.64229677419356,0.7293548387096777,0.7567950552373406
DEVELOPMENTAL BIOLOGY,91,486,68,87.91208791208791,0.5219956043956047,5.34065934065934,35.95627032967033,0.5426373626373628,0.547141144114678
"GEOSCIENCES, MULTIDISCIPLINARY",91,883,68,97.8021978021978,0.9440703296703297,9.703296703296703,50.664828571428586,1.0082417582417587,0.9940856589573264
OCEANOGRAPHY,91,946,68,97.8021978021978,1.2902747252747255,10.395604395604396,57.00093626373626,1.0193406593406593,1.065011362824044
"PSYCHOLOGY, CLINICAL",91,953,68,94.5054945054945,1.43729010989011,10.472527472527473,60.777804395604406,1.0956043956043957,1.0728919965870125
TOXICOLOGY,91,1213,68,97.8021978021978,1.305203296703297,13.32967032967033,60.20746483516485,1.3698901098901102,1.3656012506401325
"PSYCHOLOGY, MULTIDISCIPLINARY",88,935,73,92.04545454545455,1.5198431818181817,10.625,59.87517840909091,1.1519318181818186,1.0885125385100396
PALEONTOLOGY,85,770,74,97.6470588235294,1.3838058823529413,9.058823529411764,62.38038235294117,0.8917647058823529,0.9280605172625389
AGRONOMY,82,1000,75,98.78048780487805,1.6734756097560979,12.195121951219512,69.76265487804878,1.1743902439024394,1.249368767299902
"CHEMISTRY, ANALYTICAL",78,743,76,98.71794871794873,0.8270397435897434,9.525641025641026,46.58660384615385,1.001923076923077,0.9758851476476131
SUBSTANCE ABUSE,69,735,77,95.65217391304348,0.9609144927536234,10.652173913043478,55.08060724637683,0.9746376811594203,1.091296458045871
EMERGENCY MEDICINE,64,730,78,98.4375,1.8071890625000002,11.40625,66.491971875,1.06828125,1.1685502251651896
OPERATIONS RESEARCH & MANAGEMENT SCIENCE,62,453,79,85.48387096774194,0.7958935483870967,7.306451612903226,40.104927419354844,0.8880645161290323,0.7485331004858413
EDUCATION & EDUCATIONAL RESEARCH,61,550,80,93.44262295081968,3.0526377049180335,9.01639344262295,76.59268688524591,1.0160655737704916,0.9237136295938619
BIOCHEMICAL RESEARCH METHODS,60,480,81,98.33333333333333,0.7569433333333335,8.0,48.291695,0.809,0.8195859113487357
INFORMATION SCIENCE & LIBRARY SCIENCE,60,854,81,93.33333333333333,2.4189633333333345,14.233333333333333,71.23155166666668,1.4928333333333335,1.4581799339412922
BIOLOGY,57,563,83,94.73684210526315,0.9579333333333335,9.87719298245614,49.79584912280701,1.0008771929824563,1.0119010265117065
"COMPUTER SCIENCE, INFORMATION SYSTEMS",57,528,83,85.96491228070175,0.8890438596491228,9.263157894736842,47.26407368421053,0.8564912280701757,0.9489942131406414
METEOROLOGY & ATMOSPHERIC SCIENCES,57,642,83,92.98245614035088,0.8742719298245614,11.263157894736842,47.81142807017544,1.1215789473684212,1.1538906909778253
NURSING,56,613,86,96.42857142857143,2.5349250000000003,10.946428571428571,71.7391267857143,1.106964285714286,1.1214423295910156
MANAGEMENT,55,441,87,98.18181818181819,1.0160672727272726,8.018181818181818,56.814309090909106,0.8698181818181822,0.821448606601801
"MATERIALS SCIENCE, MULTIDISCIPLINARY",55,505,87,96.36363636363636,0.53468,9.181818181818182,42.66614363636363,0.8909090909090909,0.9406611027979808
"CHEMISTRY, PHYSICAL",51,460,89,90.19607843137256,0.43022745098039233,9.019607843137255,32.995149019607844,0.8611764705882353,0.9240429392657314
"CHEMISTRY, MULTIDISCIPLINARY",50,568,90,94.0,0.617558,11.36,43.68398,1.1314000000000002,1.1638119941152048
ENERGY & FUELS,50,616,90,94.0,0.645292,12.32,40.786640000000006,1.2194000000000003,1.262162303477053
PSYCHOLOGY,45,232,92,86.66666666666667,0.6373422222222225,5.155555555555556,35.827466666666666,0.526888888888889,0.5281775873136297
ARCHAEOLOGY,44,476,93,97.72727272727273,4.573527272727273,10.818181818181818,85.9641068181818,1.2215909090909092,1.1083036755738584
GERONTOLOGY,44,597,93,90.9090909090909,1.756318181818182,13.568181818181818,58.73737272727272,1.5111363636363635,1.3900363325999865
FORESTRY,40,523,95,97.5,1.8617700000000004,13.075,67.13301000000001,1.2974999999999999,1.33951072386059
TRANSPORTATION SCIENCE & TECHNOLOGY,40,319,95,95.0,0.794425,7.975,47.933552500000005,0.89225,0.8170247053757709
"COMPUTER SCIENCE, THEORY & METHODS",38,228,97,81.57894736842105,0.7904447368421055,6.0,47.97257631578948,0.6028947368421054,0.6146894335115518
OPTICS,37,331,98,100.0,0.958937837837838,8.945945945945946,53.62586486486487,0.9072972972972974,0.9164964076230794
MECHANICS,36,441,99,97.22222222222221,1.8002972222222222,12.25,51.9273138888889,1.3633333333333335,1.2549909267527515
MATHEMATICAL & COMPUTATIONAL BIOLOGY,35,427,100,91.42857142857143,1.273862857142857,12.2,59.83457142857143,1.2668571428571427,1.2498685148068218
TRANSPLANTATION,34,318,101,100.0,1.0285617647058825,9.352941176470589,60.80136176470589,0.9176470588235294,0.9581923522385954
WATER RESOURCES,34,302,101,97.05882352941177,1.0337911764705883,8.882352941176471,53.342305882352946,0.9488235294117648,0.9099814162769051
HEALTH POLICY & SERVICES,33,249,103,96.96969696969697,0.9984424242424242,7.545454545454546,51.80049090909091,0.7190909090909092,0.7730185300221031
SOCIOLOGY,32,249,104,93.75,2.04600625,7.78125,64.0508125,0.889375,0.7971753590852937
ENVIRONMENTAL STUDIES,31,396,105,96.7741935483871,1.3522806451612905,12.774193548387096,61.75712580645162,1.3748387096774197,1.3086936326374974
"CHEMISTRY, MEDICINAL",30,332,106,100.0,1.2679000000000005,11.066666666666666,56.489796666666656,1.0933333333333335,1.1337605106990845
PATHOLOGY,30,268,106,100.0,1.4038366666666666,8.933333333333334,64.67534333333334,0.962,0.9152042676727549
TRANSPORTATION,30,361,106,93.33333333333333,1.2333966666666667,12.033333333333333,53.407819999999994,1.1706666666666667,1.23279380832039
"COMPUTER SCIENCE, SOFTWARE ENGINEERING",28,151,109,78.57142857142857,0.6273249999999999,5.392857142857143,43.98654999999999,0.5371428571428571,0.5524887170252638
"EDUCATION, SCIENTIFIC DISCIPLINES",28,288,109,96.42857142857143,2.133264285714286,10.285714285714286,69.47044642857142,1.1560714285714286,1.0537533145912317
REMOTE SENSING,28,468,109,92.85714285714286,1.2232107142857143,16.714285714285715,54.76277142857142,1.668214285714286,1.7123491362107515
GEOCHEMISTRY & GEOPHYSICS,27,213,112,96.29629629629629,0.9102666666666666,7.888888888888889,46.94872222222222,0.9196296296296297,0.8082027736911144
POLITICAL SCIENCE,27,209,112,92.5925925925926,2.604885185185185,7.7407407407407405,74.26139629629631,0.8885185185185187,0.7930252568142859
TELECOMMUNICATIONS,27,113,112,81.48148148148148,0.36765555555555557,4.185185185185185,32.807951851851854,0.4514814814814815,0.4287648517704034
"MATERIALS SCIENCE, BIOMATERIALS",26,324,115,96.15384615384616,0.8613153846153847,12.461538461538462,50.8924,1.3003846153846153,1.2766626696009153
"PSYCHOLOGY, APPLIED",26,381,115,92.3076923076923,0.8838038461538466,14.653846153846153,43.915065384615374,0.8315384615384617,1.5012607318455207
ROBOTICS,26,234,115,84.61538461538461,0.9062153846153846,9.0,46.73853076923078,0.8996153846153846,0.9220341502673277
AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY,24,124,118,87.5,0.8381916666666669,5.166666666666667,43.62450833333333,0.5099999999999999,0.5293159010793919
GEOGRAPHY,24,264,118,95.83333333333334,1.4470583333333336,11.0,59.264466666666664,1.0220833333333335,1.1269306281045115
"MEDICINE, RESEARCH & EXPERIMENTAL",24,262,118,91.66666666666666,1.1730125,10.916666666666666,57.290529166666666,1.1129166666666668,1.1183932748612955
"PHYSICS, MATHEMATICAL",24,102,118,83.33333333333334,0.6515666666666666,4.25,41.675304166666656,0.43791666666666657,0.4354050154040158
NANOSCIENCE & NANOTECHNOLOGY,23,347,122,100.0,0.6447521739130435,15.08695652173913,41.42001739130435,1.3678260869565217,1.5456321262935397
DEMOGRAPHY,22,161,123,100.0,1.8986454545454543,7.318181818181818,77.9655909090909,0.9404545454545453,0.7497348393587867
MYCOLOGY,22,209,123,90.9090909090909,1.0752363636363638,9.5,58.43581818181819,0.9472727272727274,0.9732582697266237
BUSINESS,20,227,125,90.0,1.3092450000000002,11.35,61.685919999999996,1.1355,1.1627875117260187
POLYMER SCIENCE,20,267,125,100.0,1.40638,13.35,59.777274999999996,1.4795000000000003,1.3676839895632027
AUTOMATION & CONTROL SYSTEMS,19,77,127,94.73684210526315,0.3183315789473684,4.052631578947368,30.10928947368421,0.43684210526315786,0.41518496824903056
"ENGINEERING, CHEMICAL",19,123,127,94.73684210526315,0.42719999999999997,6.473684210526316,32.53853684210527,0.6557894736842106,0.6632175466835164
"MEDICINE, LEGAL",19,165,127,94.73684210526315,1.4815368421052633,8.68421052631579,65.80147894736842,0.8142105263157894,0.8896820748193512
COMMUNICATION,18,373,130,94.44444444444444,4.480088888888889,20.72222222222222,77.93440555555556,2.0555555555555554,2.122955173146378
LINGUISTICS,18,108,130,88.88888888888889,1.6565666666666665,6.0,61.8986777777778,0.6033333333333334,0.6146894335115518
ORNITHOLOGY,18,72,130,83.33333333333334,1.298561111111111,4.0,55.663450000000005,0.4838888888888888,0.40979295567436785
CRIMINOLOGY & PENOLOGY,17,178,133,88.23529411764706,2.7525941176470594,10.470588235294118,67.72098235294118,1.046470588235294,1.07269332514761
FAMILY STUDIES,16,121,134,87.5,1.1430875,7.5625,58.40288125000001,0.7275,0.7747648068218518
"PHYSICS, APPLIED",16,124,134,87.5,0.5470687500000001,7.75,41.10791875,0.7843749999999999,0.7939738516190877
"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",15,124,136,73.33333333333333,0.7603000000000001,8.266666666666667,41.302946666666664,0.8906666666666667,0.846905441727027
"MATHEMATICS, APPLIED",15,90,136,100.0,1.1363533333333333,6.0,59.730093333333336,0.572,0.6146894335115518
"PSYCHOLOGY, EDUCATIONAL",15,121,136,93.33333333333333,1.06468,8.066666666666666,52.27464,0.7940000000000002,0.8264157939433084
"ENGINEERING, MECHANICAL",14,54,139,100.0,0.4131928571428572,3.857142857142857,32.42728571428571,0.39571428571428574,0.3951574929717119
MEDICAL LABORATORY TECHNOLOGY,14,101,139,92.85714285714286,1.0630000000000002,7.214285714285714,55.03847857142857,0.7864285714285714,0.7390908664841278
ACOUSTICS,12,55,141,83.33333333333334,0.5172416666666667,4.583333333333333,37.60288333333334,0.45999999999999996,0.46955442837687983
BIOPHYSICS,12,140,141,100.0,0.80635,11.666666666666666,47.604016666666666,0.8849999999999999,1.1952294540502395
"CHEMISTRY, APPLIED",12,126,141,91.66666666666666,0.7656416666666668,10.5,42.70070833333333,1.0716666666666665,1.0757065086452156
NUCLEAR SCIENCE & TECHNOLOGY,12,42,141,83.33333333333334,0.7336083333333335,3.5,42.698025,0.36250000000000004,0.35856883621507185
ALLERGY,11,108,145,100.0,0.7490545454545454,9.818181818181818,52.75382727272727,1.0236363636363637,1.0058554366552666
"ENGINEERING, CIVIL",11,68,145,90.9090909090909,0.6622727272727273,6.181818181818182,38.11987272727273,0.7036363636363636,0.6333163860422049
PRIMARY HEALTH CARE,11,54,145,81.81818181818183,0.8096727272727272,4.909090909090909,42.232209090909095,0.47818181818181815,0.5029277183276333
"AGRICULTURE, MULTIDISCIPLINARY",10,174,148,100.0,2.8515900000000003,17.4,78.40419,2.0420000000000003,1.7825993571835
"ENGINEERING, GEOLOGICAL",10,61,148,100.0,0.7318800000000001,6.1,47.63181,0.696,0.6249342574034109
HORTICULTURE,10,100,148,90.0,1.6819400000000002,10.0,69.99421,1.085,1.0244823891859196
MEDICAL INFORMATICS,10,158,148,100.0,1.53809,15.8,41.7216,1.6,1.6186821749137532
BIODIVERSITY CONSERVATION,9,148,152,100.0,1.6298000000000001,16.444444444444443,67.55383333333333,1.721111111111111,1.6847043733279565
"BUSINESS, FINANCE",9,37,152,66.66666666666666,0.6817666666666666,4.111111111111111,46.10656666666667,0.3777777777777778,0.42117609333198913
