Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
ENERGY & FUELS,134109,1859925,68,76.45870150400049,0.999400349715534,13.868756011900768,42.62830467679263,0.8368006621479551,1.9251206761698165
"ENGINEERING, AEROSPACE",18588,76255,69,63.105229180116204,0.9963341187863142,4.10237787820099,38.07559118786317,0.7685431461157738,0.5694506751729922
"ENGINEERING, BIOMEDICAL",45125,393494,70,74.23379501385041,0.9996456310249299,8.72008864265928,42.41023317229917,0.8609710803324101,1.2104346582787864
"ENGINEERING, CHEMICAL",90874,1269803,71,84.04934304641591,0.9999556649866901,13.97322666549288,44.556049008517306,0.9185486497788143,1.9396222374569696
"ENGINEERING, CIVIL",65450,501529,72,75.66692131398014,0.9989585561497293,7.662780748663102,41.958168053475866,0.8501043544690602,1.0636698521157106
"ENGINEERING, ELECTRICAL & ELECTRONIC",439880,2211648,73,59.04019277984906,0.9999294507592883,5.027843957442939,37.10903999090446,0.6412217650268246,0.6979145318241347
"ENGINEERING, ENVIRONMENTAL",51435,885569,74,82.68494216000778,0.9999641372606194,17.217245066588898,44.43428424030329,0.8974270438417422,2.389924116909341
"ENGINEERING, GEOLOGICAL",17613,115500,75,73.78073014250838,0.9996547152671328,6.557656276613865,41.62684493839772,0.8251075909839324,0.9102676313932728
"ENGINEERING, INDUSTRIAL",28623,201879,76,68.21087936275023,0.9990588966914732,7.053034273136988,40.77655495580484,0.7973409495859972,0.9790310030185222
"ENGINEERING, MANUFACTURING",28938,231719,77,74.3486073674753,0.9916026643168161,8.007429677240998,41.99042104153707,0.8771570253645721,1.111510536446428
"ENGINEERING, MARINE",7996,30554,78,55.56528264132066,0.9967465232616309,3.821160580290145,34.54871328164084,0.6321985992996497,0.5304149293396804
"ENGINEERING, MECHANICAL",92642,554285,79,66.0100170548995,0.9997583957600228,5.983085425616891,38.76811477839419,0.7423896288940223,0.8305115073234859
"ENGINEERING, MULTIDISCIPLINARY",64498,338313,80,63.054668361809675,0.9997073552668303,5.245325436447642,38.284233075444,0.7851483766938506,0.7281031148200917
"ENGINEERING, OCEAN",6880,36179,81,63.924418604651166,0.9975271511627909,5.258575581395349,36.85707795058142,0.6796816860465118,0.7299423661544717
"ENGINEERING, PETROLEUM",7816,36035,82,61.361310133060385,0.9919319984646885,4.610414534288639,37.564998157625375,0.7231985670419654,0.6399711941039806
