Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World,Journal
HEMATOLOGY,4,138,56,100,4.162175,34.5,95.85985000000001,0.4650000000000001,0.790424196078261,SCIENCE
METALLURGY & METALLURGICAL ENGINEERING,1,116,57,100,10.344700000000001,116,99.74950000000001,0.8300000000000001,2.6576581665240075,SCIENCE
"COMPUTER SCIENCE, INFORMATION SYSTEMS",1,109,58,100,29.1097,109,99.53330000000001,9.31,2.497282242682042,SCIENCE
LAW,7,97,59,85.71428571428571,16.251942857142858,13.857142857142858,83.31835714285714,1.6442857142857146,0.31747886964634087,SCIENCE
"PSYCHOLOGY, EXPERIMENTAL",4,97,59,100,2.6732750000000003,24.25,92.34795000000001,0.195,0.5555880218810965,SCIENCE
ZOOLOGY,6,94,61,100,4.1966833333333335,15.666666666666666,85.04321666666668,1.4316666666666666,0.3589365914558286,SCIENCE
MANAGEMENT,3,93,62,100,3.7147333333333337,31,93.88663333333334,0.5466666666666667,0.7102362341572779,SCIENCE
PARASITOLOGY,3,91,63,100,2.9721333333333333,30.333333333333332,77.87243333333333,0.43,0.6949623366485193,SCIENCE
TOXICOLOGY,2,86,64,100,12.22925,43,94.8758,3.7750000000000004,0.9851663893149339,SCIENCE
OBSTETRICS & GYNECOLOGY,1,84,65,100,13.5912,84,99.8005,0.74,1.924511086103592,SCIENCE
CLINICAL NEUROLOGY,2,79,66,100,20.0015,39.5,99.32894999999999,3.4450000000000003,0.904978427393951,SCIENCE
"PSYCHOLOGY, SOCIAL",2,78,67,100,13.61265,39,96.62445000000001,3.33,0.893523004262382,SCIENCE
ARCHAEOLOGY,1,77,68,100,28.429100000000002,77,100,0.68,1.764135162261626,SCIENCE
"ENGINEERING, ELECTRICAL & ELECTRONIC",1,71,69,100,7.5533,71,98.87830000000001,0.62,1.626670084682798,SCIENCE
BIOCHEMICAL RESEARCH METHODS,1,59,70,100,21.9163,59,99.5138,5.2,1.3517399295251418,SCIENCE
"PHYSICS, NUCLEAR",1,51,71,100,7.991300000000001,51,99.14500000000001,0.45,1.1684531594200378,SCIENCE
"PHYSICS, FLUIDS & PLASMAS",1,47,72,100,5.2424,47,98.77420000000001,0.34,1.0768097743674858,SCIENCE
PALEONTOLOGY,4,46,73,75,1.8141,11.5,59.25255,0.09,0.26347473202608696,SCIENCE
HEALTH CARE SCIENCES & SERVICES,1,43,74,100,6.3032,43,98.8983,0.38,0.9851663893149339,SCIENCE
"PSYCHOLOGY, DEVELOPMENTAL",3,42,75,100,1.4632333333333332,14,70.30506666666668,0.12666666666666668,0.32075184768393195,SCIENCE
FISHERIES,3,39,76,100,5.567966666666667,13,93.93426666666669,1.1366666666666667,0.29784100142079395,SCIENCE
NANOSCIENCE & NANOTECHNOLOGY,2,35,77,100,1.08395,17.5,77.13425000000001,0.27,0.400939809604915,SCIENCE
SPORT SCIENCES,1,33,78,100,2.1423,33,88.70060000000001,0.16,0.756057926683554,SCIENCE
BIODIVERSITY CONSERVATION,8,30,79,50,0.8581000000000001,3.75,37.324987500000006,1.5387500000000003,0.08591567348676749,SCIENCE
DEMOGRAPHY,1,29,80,100,5.420100000000001,29,94.0171,2.56,0.6644145416310019,SCIENCE
ORNITHOLOGY,1,28,81,100,9.7453,28,100,0.25,0.6415036953678639,SCIENCE
CARDIAC & CARDIOVASCULAR SYSTEMS,2,25,82,100,1.3936000000000002,12.5,68.75765000000001,0.15000000000000002,0.28638557828922495,SCIENCE
COMMUNICATION,2,25,82,50,1.17185,12.5,60,4,0.28638557828922495,SCIENCE
"ENGINEERING, MECHANICAL",1,21,84,100,51.217200000000005,21,99.81450000000001,1.85,0.481127771525898,SCIENCE
EDUCATION & EDUCATIONAL RESEARCH,3,19,85,100,5.474,6.333333333333333,91.68043333333334,0.6266666666666667,0.14510202633320732,SCIENCE
VETERINARY SCIENCES,1,18,86,100,22.102600000000002,18,99.536,7.640000000000001,0.412395232736484,SCIENCE
GASTROENTEROLOGY & HEPATOLOGY,2,17,87,100,3.95005,8.5,92.98425,0.735,0.194742193236673,SCIENCE
GEOLOGY,1,15,88,100,2.7359,15,91.6947,0.13,0.34366269394706994,SCIENCE
INTERNATIONAL RELATIONS,2,14,89,100,3.25035,7,89.57045000000001,0.6000000000000001,0.16037592384196597,SCIENCE
"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",1,14,89,100,5.1625000000000005,14,96.0708,1.2,0.32075184768393195,SCIENCE
URBAN STUDIES,1,14,89,100,4.6608,14,94.6768,1.23,0.32075184768393195,SCIENCE
SOCIOLOGY,1,9,92,100,2.5529,9,88.1152,0.08,0.206197616368242,SCIENCE
TRANSPLANTATION,1,8,93,100,2.2489,8,92.07050000000001,0.68,0.183286770105104,SCIENCE
"COMPUTER SCIENCE, THEORY & METHODS",1,6,94,100,3.3196000000000003,6,92.7184,0.53,0.13746507757882798,SCIENCE
REMOTE SENSING,2,6,94,100,1.2665000000000002,3,89.39395,0.255,0.06873253878941399,SCIENCE
MICROSCOPY,1,4,96,100,6.571400000000001,4,100,0.35000000000000003,0.091643385052552,SCIENCE
REGIONAL & URBAN PLANNING,1,4,96,100,3,4,100,1.7000000000000002,0.091643385052552,SCIENCE
INFORMATION SCIENCE & LIBRARY SCIENCE,1,3,98,100,3.5478,3,88.9706,0.9600000000000001,0.06873253878941399,SCIENCE
ROBOTICS,1,2,99,100,0.6818000000000001,2,76.2963,0.17,0.045821692526276,SCIENCE
"MATHEMATICS, APPLIED",1,1,100,100,2.8261000000000003,1,86.15390000000001,0.09000000000000001,0.022910846263138,SCIENCE
CRYSTALLOGRAPHY,1,0,101,0,0,0,1.3158,0,0,SCIENCE
HISTORY & PHILOSOPHY OF SCIENCE,1,0,101,0,0,0,0.0651,0,0,SCIENCE
LITERATURE,1,0,101,0,0,0,0.11860000000000001,0,0,SCIENCE
BIOCHEMISTRY & MOLECULAR BIOLOGY,5327,64256,1,96.75239346724234,0.8358438896189226,12.062324009761593,51.57381246480193,0.8575877604655532,0.8816862572917782,Scientific Reports
NEUROSCIENCES,3592,44234,2,95.85189309576838,0.9821992761692651,12.314587973273943,51.72346840200446,0.8803591314031182,0.9001252968714478,Scientific Reports
MULTIDISCIPLINARY SCIENCES,3249,38732,3,89.56602031394276,1.150440289319791,11.921206525084642,61.71494228993535,0.959150507848569,0.8713713837398357,Scientific Reports
"MATERIALS SCIENCE, MULTIDISCIPLINARY",1797,35328,4,98.6644407345576,1.1563700612131331,19.659432387312187,59.989837896494166,1.3773121869782976,1.4369910266067076,Scientific Reports
ONCOLOGY,2153,33964,5,97.4454249883883,1.093818114259173,15.77519739897817,61.068745146307485,1.155843009753832,1.1530758700801105,Scientific Reports
MICROBIOLOGY,1607,24822,6,97.88425637834474,1.2572568761667706,15.446172993154947,60.641305413814564,1.1303982576229,1.1290260852548013,Scientific Reports
"PHYSICS, APPLIED",1702,23005,7,96.41598119858989,0.9434728554641597,13.516451233842538,57.18973660399529,0.9490893066980025,0.9879745636569918,Scientific Reports
CELL BIOLOGY,1692,22115,8,96.92671394799054,0.7115952127659576,13.07033096926714,46.362330200945635,0.9408274231678491,0.9553657474738759,Scientific Reports
IMMUNOLOGY,1366,18191,9,96.92532942898976,0.996938286969253,13.316983894582723,54.29874224011714,0.9900292825768667,0.9733946525501758,Scientific Reports
PLANT SCIENCES,1217,18184,10,97.37058340180772,1.5948726376335252,14.941659819227608,66.75597551355793,1.0753574363188165,1.0921490844617192,Scientific Reports
ECOLOGY,1099,15156,11,95.81437670609645,1.2059562329390354,13.790718835304823,57.39173703366697,0.9852593266606007,1.008021942158347,Scientific Reports
OPTICS,889,12422,12,95.3880764904387,1.482582339707537,13.973003374578179,62.83317637795277,0.9867604049493811,1.021345889771097,Scientific Reports
ENVIRONMENTAL SCIENCES,610,12215,13,97.70491803278688,1.419320163934426,20.024590163934427,58.92970442622951,1.4353934426229507,1.4636819522633642,Scientific Reports
"CHEMISTRY, MULTIDISCIPLINARY",637,11460,14,97.8021978021978,0.9747665620094191,17.990580847723706,56.62505086342229,1.2631868131868134,1.3150076122394068,Scientific Reports
ENDOCRINOLOGY & METABOLISM,818,10661,15,97.06601466992664,1.0353940097799512,13.033007334963326,56.18478398533008,0.9165036674816628,0.9526376052509323,Scientific Reports
"PHYSICS, MULTIDISCIPLINARY",1030,10405,16,93.68932038834951,0.9114115533980582,10.101941747572816,56.765765825242724,0.7175145631067962,0.7383936299165188,Scientific Reports
GENETICS & HEREDITY,921,10373,17,96.85124864277958,0.9030943539630838,11.262757871878392,54.117076655808916,0.8098154180238868,0.8232425879792163,Scientific Reports
"CHEMISTRY, PHYSICAL",614,9533,18,96.57980456026058,0.7584524429967425,15.526058631921824,47.57045895765474,1.0892508143322475,1.1348652643216819,Scientific Reports
GASTROENTEROLOGY & HEPATOLOGY,523,7966,19,98.08795411089865,1.1632397705544935,15.231357552581262,61.56633785850861,1.1173996175908216,1.1133243165363833,Scientific Reports
CARDIAC & CARDIOVASCULAR SYSTEMS,666,7394,20,94.29429429429429,0.9173258258258258,11.102102102102101,55.48706291291291,0.7918618618618617,0.8114995785681147,Scientific Reports
METEOROLOGY & ATMOSPHERIC SCIENCES,356,6997,21,97.47191011235955,1.4969230337078656,19.65449438202247,62.74553651685393,1.385,1.4366300869238693,Scientific Reports
"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",444,6696,22,95.04504504504504,1.6013290540540543,15.08108108108108,62.44889797297298,1.1175900900900904,1.1023399739164383,Scientific Reports
VIROLOGY,516,6649,23,96.31782945736434,1.0595395348837209,12.885658914728682,53.09275736434111,0.960174418604651,0.941867286276794,Scientific Reports
PHARMACOLOGY & PHARMACY,400,6470,24,98,1.7528685,16.175,66.21259549999999,1.1792749999999996,1.1822991324187104,Scientific Reports
OPHTHALMOLOGY,525,6223,25,97.14285714285714,1.609222285714286,11.853333333333333,66.52600933333333,0.8614476190476189,0.8664102452098783,Scientific Reports
"GEOSCIENCES, MULTIDISCIPLINARY",343,5877,26,97.37609329446065,1.5947274052478138,17.134110787172013,62.742115451895046,1.2432653061224492,1.2524045946485032,Scientific Reports
BIOTECHNOLOGY & APPLIED MICROBIOLOGY,380,5795,27,97.36842105263158,1.3316484210526314,15.25,63.135888421052634,1.118684210526316,1.114686971832169,Scientific Reports
UROLOGY & NEPHROLOGY,435,5057,28,96.0919540229885,1.308311264367816,11.62528735632184,62.89233057471264,0.8418850574712643,0.8497414006489963,Scientific Reports
GEOCHEMISTRY & GEOPHYSICS,316,4607,29,98.41772151898735,1.49629335443038,14.579113924050633,65.37509873417721,1.0556962025316456,1.0656490722620466,Scientific Reports
"CHEMISTRY, ANALYTICAL",294,4598,30,97.27891156462584,1.2804544217687077,15.639455782312925,59.85233775510205,1.106666666666667,1.143153941448492,Scientific Reports
CLINICAL NEUROLOGY,353,4048,31,94.90084985835693,1.0877991501416426,11.46742209631728,56.11145580736544,0.8270254957507082,0.8382023613944403,Scientific Reports
ENTOMOLOGY,254,3649,32,96.06299212598425,2.426426771653544,14.366141732283465,74.12584448818899,1.053267716535433,1.0500820343915283,Scientific Reports
MARINE & FRESHWATER BIOLOGY,244,3348,33,96.31147540983606,1.6730389344262295,13.721311475409836,67.5632975409836,0.9814344262295083,1.002948664792825,Scientific Reports
"ENGINEERING, BIOMEDICAL",183,3139,34,97.26775956284153,1.6847278688524592,17.153005464480874,68.3274923497268,1.3497267759562839,1.2537856864933006,Scientific Reports
INFECTIOUS DISEASES,225,3020,35,97.77777777777777,1.3173480000000002,13.422222222222222,60.590182666666685,0.9845777777777778,0.9810869668293335,Scientific Reports
PSYCHIATRY,211,2887,36,93.8388625592417,1.3696492890995262,13.682464454976303,59.39031753554502,1.0111374407582938,1.0001091718373,Scientific Reports
"MATERIALS SCIENCE, BIOMATERIALS",112,2584,37,99.10714285714286,1.5510964285714284,23.071428571428573,66.06365267857142,1.6113392857142859,1.6863882524674034,Scientific Reports
RHEUMATOLOGY,163,2497,38,98.77300613496932,1.290246012269939,15.319018404907975,62.61418527607362,1.0728220858895705,1.1197318188333203,Scientific Reports
"CHEMISTRY, MEDICINAL",68,2472,39,98.52941176470588,3.8503676470588233,36.35294117647059,67.25466911764705,2.36014705882353,2.657190158504457,Scientific Reports
BIOCHEMICAL RESEARCH METHODS,158,2447,40,95.56962025316456,1.4590962025316454,15.487341772151899,59.722288607594926,1.1144303797468353,1.132035285359335,Scientific Reports
FOOD SCIENCE & TECHNOLOGY,155,2406,41,98.06451612903226,1.5729574193548386,15.522580645161291,63.77392903225807,1.1036774193548387,1.134611043565605,Scientific Reports
TOXICOLOGY,155,2385,42,96.12903225806451,1.4905116129032256,15.387096774193548,59.50720903225806,1.130903225806452,1.1247079546566783,Scientific Reports
RESPIRATORY SYSTEM,206,2359,43,95.14563106796116,1.0387354368932042,11.451456310679612,59.11306553398058,0.8376213592233012,0.8370353546242517,Scientific Reports
EVOLUTIONARY BIOLOGY,185,2251,44,95.67567567567568,0.9368345945945947,12.167567567567568,52.929981081081074,0.8589189189189189,0.889378953865915,Scientific Reports
HEMATOLOGY,204,2250,45,98.0392156862745,0.8898941176470591,11.029411764705882,52.08004166666668,0.8214705882352943,0.8061863344977115,Scientific Reports
"ENGINEERING, ELECTRICAL & ELECTRONIC",162,2221,46,91.9753086419753,1.2264993827160495,13.709876543209877,57.134071604938285,0.9736419753086419,1.0021128372553116,Scientific Reports
PERIPHERAL VASCULAR DISEASE,205,2219,47,96.09756097560975,0.830717073170732,10.824390243902439,53.72059414634146,0.7619024390243904,0.7912004447806743,Scientific Reports
OCEANOGRAPHY,149,2120,48,97.31543624161074,1.7687073825503359,14.228187919463087,68.67927651006708,1.0314093959731545,1.0399984069905153,Scientific Reports
"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",163,2041,49,94.47852760736197,1.4769233128834358,12.521472392638037,63.4630153374233,0.8722085889570554,0.9152473537199868,Scientific Reports
SOIL SCIENCE,136,1999,50,94.85294117647058,1.4867279411764704,14.698529411764707,61.553962500000004,1.088088235294118,1.0743776551072834,Scientific Reports
NANOSCIENCE & NANOTECHNOLOGY,101,1995,51,100,0.879170297029703,19.752475247524753,57.18125148514853,1.3651485148514855,1.4437919226133273,Scientific Reports
NUTRITION & DIETETICS,121,1969,52,97.52066115702479,1.3414710743801654,16.272727272727273,59.40820082644628,1.1282644628099174,1.1894424319401387,Scientific Reports
"DENTISTRY, ORAL SURGERY & MEDICINE",177,1794,53,97.17514124293785,1.6177610169491525,10.135593220338983,64.77410395480226,0.729322033898305,0.7408533583280212,Scientific Reports
OBSTETRICS & GYNECOLOGY,151,1775,54,98.01324503311258,1.5322456953642383,11.754966887417218,65.25356490066225,0.8240397350993376,0.8592202258178699,Scientific Reports
REPRODUCTIVE BIOLOGY,122,1656,55,99.18032786885246,1.4812991803278686,13.573770491803279,64.73350983606556,0.965,0.9921642705477409,Scientific Reports
ZOOLOGY,159,1587,56,96.22641509433963,2.010417610062893,9.981132075471699,72.45247547169812,0.73874213836478,0.7295631402402938,Scientific Reports
ORTHOPEDICS,153,1547,57,96.07843137254902,1.3112705882352944,10.11111111111111,57.60136928104576,0.723986928104575,0.7390638574624946,Scientific Reports
SURGERY,170,1528,58,92.3529411764706,1.274639411764706,8.988235294117647,56.06630647058824,0.6769411764705883,0.6569881168600017,Scientific Reports
POLYMER SCIENCE,107,1479,59,96.26168224299066,1.163144859813084,13.822429906542055,54.76572803738317,0.9917757009345793,1.0103398384187394,Scientific Reports
"PHYSICS, CONDENSED MATTER",152,1417,60,93.42105263157895,0.54593355263157906,9.322368421052632,46.590496710526324,0.6509868421052633,0.6814113197093113,Scientific Reports
DERMATOLOGY,90,1284,61,96.66666666666667,1.845095555555555,14.266666666666667,69.82452888888889,1.0151111111111113,1.0428109812987287,Scientific Reports
DEVELOPMENTAL BIOLOGY,150,1257,62,98,0.8104473333333334,8.38,48.590537333333344,0.628466666666667,0.6125296278002346,Scientific Reports
"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",57,1218,63,94.73684210526315,1.6290000000000002,21.36842105263158,63.26312982456141,1.5880701754385966,1.5619082331798468,Scientific Reports
"ENGINEERING, CHEMICAL",79,1197,64,98.73417721518987,1.024040506329114,15.151898734177216,55.732592405063286,1.0901265822784814,1.1075163355742739,Scientific Reports
"PSYCHOLOGY, EXPERIMENTAL",146,1161,65,93.15068493150685,0.927441780821918,7.9520547945205475,48.05417602739725,0.5941780821917809,0.5812493035244322,Scientific Reports
WATER RESOURCES,63,1153,66,98.4126984126984,1.9092619047619053,18.3015873015873,64.78013015873016,1.3177777777777777,1.337740388782192,Scientific Reports
AGRONOMY,80,1131,67,96.25,2.0992675,14.1375,72.37702750000001,1.06075,1.0333696435591666,Scientific Reports
PARASITOLOGY,86,1037,68,97.67441860465115,1.251332558139535,12.05813953488372,63.812711627906985,0.9193023255813954,0.8813803963324127,Scientific Reports
BEHAVIORAL SCIENCES,99,1000,69,89.8989898989899,1.1913575757575758,10.1010101010101,54.84157777777777,0.7341414141414142,0.7383255319305639,Scientific Reports
ELECTROCHEMISTRY,39,948,70,97.43589743589743,1.4068615384615384,24.307692307692307,62.46830000000001,1.705128205128205,1.7767519954550588,Scientific Reports
VETERINARY SCIENCES,77,932,71,97.40259740259741,2.3118857142857148,12.103896103896103,72.44384285714285,0.9036363636363636,0.8847249374047959,Scientific Reports
PHYSIOLOGY,86,866,72,95.34883720930233,1.0377651162790695,10.069767441860465,53.44969069767443,0.7136046511627906,0.7360418738899416,Scientific Reports
PEDIATRICS,76,863,73,93.42105263157895,1.698892105263158,11.355263157894736,65.47057105263158,0.8081578947368422,0.8300041904151526,Scientific Reports
"ENGINEERING, ENVIRONMENTAL",43,834,74,100,0.9552720930232557,19.3953488372093,55.074430232558136,1.3625581395348836,1.417688043473929,Scientific Reports
PALEONTOLOGY,84,829,75,97.61904761904762,1.5772083333333333,9.869047619047619,66.51192142857143,0.7202380952380952,0.7213704134651585,Scientific Reports
CRITICAL CARE MEDICINE,78,796,76,97.43589743589743,0.7475692307692308,10.205128205128204,52.569428205128204,0.748846153846154,0.7459359643366175,Scientific Reports
"AGRICULTURE, DAIRY & ANIMAL SCIENCE",58,782,77,100,2.6333396551724144,13.482758620689655,76.78239310344829,1.0965517241379314,0.9855118281206966,Scientific Reports
SPORT SCIENCES,53,758,78,100,1.7273075471698118,14.30188679245283,71.0812754716981,1.0698113207547169,1.045385369191196,Scientific Reports
PATHOLOGY,8,718,79,100,10.877075,89.75,73.645975,5.645,6.560206932586044,Scientific Reports
BIOPHYSICS,47,714,80,97.87234042553192,1.2680829787234045,15.191489361702128,60.88705957446809,1.0438297872340425,1.1104101819158267,Scientific Reports
FISHERIES,39,689,81,97.43589743589743,2.503302564102564,17.666666666666668,75.48120769230769,1.3143589743589745,1.2913313553465566,Scientific Reports
"PHYSICS, MATHEMATICAL",62,682,82,95.16129032258065,1.7180870967741932,11,65.50716451612902,0.8259677419354838,0.8040365042723843,Scientific Reports
MECHANICS,40,671,83,100,1.5205375,16.775,66.663445,1.2155,1.2261556690153859,Scientific Reports
ENERGY & FUELS,49,653,84,97.95918367346938,0.7199714285714285,13.326530612244898,45.9231306122449,0.9899999999999997,0.9740924625043913,Scientific Reports
GERIATRICS & GERONTOLOGY,44,649,85,97.72727272727273,1.4007795454545453,14.75,60.44602272727273,1.0720454545454545,1.0781398580016062,Scientific Reports
ASTRONOMY & ASTROPHYSICS,49,641,86,97.95918367346938,0.9383489795918368,13.081632653061224,56.19929795918367,0.9328571428571432,0.9561918353220747,Scientific Reports
BIOLOGY,59,617,87,100,1.0257915254237286,10.457627118644067,58.64782033898306,0.7598305084745764,0.7643921774053329,Scientific Reports
TROPICAL MEDICINE,44,595,88,100,1.9567340909090911,13.522727272727273,73.43816363636364,1.032727272727273,0.9884333058720427,Scientific Reports
"PHYSICS, FLUIDS & PLASMAS",50,582,89,100,1.4847640000000002,11.64,60.572620000000015,0.8466000000000001,0.8508168099755048,Scientific Reports
"MATERIALS SCIENCE, CERAMICS",17,537,90,100,3.1312058823529414,31.58823529411765,82.80025294117647,2.0741176470588236,2.3089176620014458,Scientific Reports
OTORHINOLARYNGOLOGY,59,534,91,98.30508474576271,1.5395000000000003,9.05084745762712,62.69010338983052,0.660508474576271,0.6615647045939187,Scientific Reports
ANTHROPOLOGY,34,507,92,100,3.9720676470588243,14.911764705882353,89.00965294117647,1.1270588235294121,1.0899639242409058,Scientific Reports
REMOTE SENSING,23,465,93,100,1.5461434782608696,20.217391304347824,69.67398695652174,1.5195652173913041,1.4777746027140657,Scientific Reports
CELL & TISSUE ENGINEERING,13,461,94,100,2.4214615384615383,35.46153846153846,73.52219230769232,2.5153846153846158,2.5920337655214625,Scientific Reports
"MEDICINE, GENERAL & INTERNAL",37,403,95,97.2972972972973,1.212116216216216,10.891891891891891,76.38382702702702,0.8124324324324325,0.7961344256063165,Scientific Reports
METALLURGY & METALLURGICAL ENGINEERING,35,391,96,97.14285714285714,1.1661514285714285,11.17142857142857,57.266922857142866,0.8525714285714286,0.8165669433000058,Scientific Reports
ANESTHESIOLOGY,41,374,97,97.5609756097561,1.36660243902439,9.121951219512194,60.40005365853657,0.7014634146341463,0.6667619791527089,Scientific Reports
MATHEMATICAL & COMPUTATIONAL BIOLOGY,29,351,98,93.10344827586206,1.2371655172413794,12.10344827586207,63.85739655172414,0.862758620689655,0.8846922037605232,Scientific Reports
"MEDICINE, RESEARCH & EXPERIMENTAL",18,338,99,100,1.8379166666666669,18.77777777777778,71.75736111111112,1.303888888888889,1.3725471638589186,Scientific Reports
INSTRUMENTS & INSTRUMENTATION,20,337,100,100,1.5592649999999997,16.85,62.55490000000001,1.2010000000000003,1.2316377360899704,Scientific Reports
"PSYCHOLOGY, DEVELOPMENTAL",28,294,101,82.14285714285714,1.1182035714285716,10.5,44.31422142857143,0.7103571428571429,0.7674893904418213,Scientific Reports
ACOUSTICS,23,291,102,100,1.3680869565217393,12.652173913043478,60.841899999999995,0.8586956521739132,0.9248008804081573,Scientific Reports
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",35,287,103,88.57142857142857,0.7597228571428571,8.2,43.18568571428572,0.5665714285714285,0.5993726668212318,Scientific Reports
NUCLEAR SCIENCE & TECHNOLOGY,32,280,104,93.75,1.948790625,8.75,66.19296874999999,0.645625,0.6395744920348511,Scientific Reports
MYCOLOGY,23,272,105,95.65217391304348,1.3668782608695655,11.826086956521738,65.25221304347828,0.8656521739130435,0.8644186923402708,Scientific Reports
THERMODYNAMICS,15,271,106,93.33333333333333,1.6780333333333333,18.066666666666666,66.33680666666666,1.4066666666666665,1.320569046411007,Scientific Reports
ECONOMICS,28,270,107,96.42857142857143,1.471282142857143,9.642857142857142,63.57122857142857,0.6689285714285713,0.7048371953037135,Scientific Reports
"CHEMISTRY, APPLIED",19,256,108,94.73684210526315,1.0056,13.473684210526315,50.44894736842106,1.0157894736842106,0.9848485411183271,Scientific Reports
"PSYCHOLOGY, SOCIAL",20,217,109,100,1.3111899999999999,10.85,62.31889000000001,0.7515000000000002,0.7930723701232153,Scientific Reports
"MEDICINE, LEGAL",17,212,110,94.11764705882352,2.391170588235294,12.470588235294118,78.72541176470588,0.9958823529411764,0.9115280155387457,Scientific Reports
MICROSCOPY,14,210,111,100,2.505114285714286,15,76.57587857142858,1.1342857142857143,1.0964134149168876,Scientific Reports
"CHEMISTRY, ORGANIC",29,206,112,89.65517241379311,0.6176068965517241,7.103448275862069,38.798686206896555,0.4575862068965517,0.5192210654548939,Scientific Reports
"ENGINEERING, MECHANICAL",14,179,113,92.85714285714286,1.2960428571428573,12.785714285714286,61.48939285714285,0.8657142857142858,0.934561910810109,Scientific Reports
SPECTROSCOPY,15,178,114,93.33333333333333,1.7836866666666669,11.866666666666667,69.19142000000002,0.862,0.8673848349120267,Scientific Reports
REHABILITATION,15,176,115,100,2.11512,11.733333333333333,67.84579333333333,0.948,0.8576389378905431,Scientific Reports
FORESTRY,17,164,116,100,1.3699470588235294,9.647058823529411,65.27390000000001,0.6788235294117646,0.7051443139073316,Scientific Reports
TRANSPLANTATION,16,157,117,100,1.05169375,9.8125,54.60386250000001,0.6756250000000001,0.7172371089247973,Scientific Reports
"PSYCHOLOGY, CLINICAL",12,146,118,75,1.5491000000000001,12.166666666666666,52.56454166666668,0.9633333333333334,0.8893131032103644,Scientific Reports
"CHEMISTRY, INORGANIC & NUCLEAR",13,144,119,100,1.3227846153846154,11.076923076923077,51.94856923076923,0.856153846153846,0.8096591371693939,Scientific Reports
"MATHEMATICS, APPLIED",8,137,120,100,3.4653875,17.125,66.44005,1.3087499999999999,1.25173864869678,Scientific Reports
"PSYCHOLOGY, MULTIDISCIPLINARY",8,123,121,100,1.9457375000000003,15.375,74.43353750000001,1.05875,1.1238237502898099,Scientific Reports
AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY,17,120,122,100,1.1794882352941176,7.0588235294117645,57.029847058823535,0.5111764705882352,0.5159592540785354,Scientific Reports
ARCHAEOLOGY,11,119,123,100,3.4433272727272732,10.818181818181818,84.58304545454547,0.7772727272727273,0.7907466446976341,Scientific Reports
INTEGRATIVE & COMPLEMENTARY MEDICINE,8,115,124,75,2.0199,14.375,56.2920625,1.0150000000000001,1.050729522628684,Scientific Reports
PSYCHOLOGY,14,114,125,85.71428571428571,1.0668285714285715,8.142857142857142,44.581628571428574,0.6271428571428572,0.5951958538120247,Scientific Reports
STATISTICS & PROBABILITY,23,113,126,91.30434782608695,0.7866391304347825,4.913043478260869,55.990013043478264,0.37739130434782614,0.3591151185090095,Scientific Reports
"MATERIALS SCIENCE, PAPER & WOOD",6,101,127,100,3.0565,16.833333333333332,66.02208333333334,1.4433333333333334,1.230419498962285,Scientific Reports
GEOLOGY,8,98,128,87.5,1.770375,12.25,71.950125,0.8574999999999999,0.8954042888487915,Scientific Reports
"COMPUTER SCIENCE, THEORY & METHODS",7,96,129,100,1.5481142857142862,13.714285714285714,62.1538,0.9628571428571429,1.0024351222097259,Scientific Reports
SUBSTANCE ABUSE,9,89,130,100,1.578888888888889,9.88888888888889,70.97865555555556,1.1444444444444446,0.7228206957600223,Scientific Reports
"ENGINEERING, GEOLOGICAL",5,88,131,80,2.1109,17.6,69.05148,1.4040000000000001,1.286458406835815,Scientific Reports
"MATERIALS SCIENCE, COMPOSITES",5,82,132,100,1.14862,16.4,68.79686000000001,1.1300000000000001,1.1987453336424636,Scientific Reports
CRYSTALLOGRAPHY,4,79,133,100,3.1687250000000002,19.75,82.98465,1.5825,1.4436109963072354,Scientific Reports
MEDICAL INFORMATICS,2,76,134,100,3.47595,38,83.2625,2.475,2.777580651122782,Scientific Reports
ALLERGY,5,73,135,100,1.0113400000000001,14.6,60.14634000000001,0.944,1.0671757238524373,Scientific Reports
"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",10,69,136,80,0.59433,6.9,45.3366,0.4840000000000001,0.5043501708617684,Scientific Reports
"GEOGRAPHY, PHYSICAL",4,68,137,100,1.4225,17,72.31142500000001,1.055,1.2426018702391393,Scientific Reports
ANATOMY & MORPHOLOGY,6,61,138,100,1.9186833333333333,10.166666666666666,76.65336666666667,0.7733333333333334,0.7431246478881126,Scientific Reports
MEDICAL LABORATORY TECHNOLOGY,4,61,138,100,2.60035,15.25,65.455425,1.3475000000000001,1.114686971832169,Scientific Reports
"COMPUTER SCIENCE, INFORMATION SYSTEMS",5,60,140,100,1.18172,12,62.35502,0.8400000000000002,0.8771307319335101,Scientific Reports
"PHYSICS, PARTICLES & FIELDS",6,56,141,83.33333333333334,0.8270666666666666,9.333333333333334,50.35648333333334,0.7200000000000001,0.6822127915038412,Scientific Reports
